Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Momentum Nissan,2545 Auto Mall Pkwy,,Fairfield,CA,94533,,707-402-3200,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,38.244614,-122.079181,2020-06-09,46724,2021-03-11 23:22:17 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false
ELEC,Empire Nissan,1377 Kettering Loop,,Ontario,CA,91761,,909-390-9977,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,34.049006,-117.547161,2022-02-10,46743,2022-02-10 19:42:29 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false
ELEC,Bella Vista Road Park & Ride Lot,782 Davis Ct,Located at the intersection of Davis Ct and Hume Way,Vacaville,CA,95687,,707-449-5424,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,4,1,1 SP Inductive,Non-Networked,,GPS,38.34962,-121.987,2021-07-14,48838,2022-02-10 21:00:18 UTC,LG,,,2005-07-15,,,,,CHADEMO J1772 NEMA520 TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false
ELEC,Winner Chevrolet,1624 S Canyon Way,,Colfax,CA,95713,,530-349-4147,E,,Public,24 hours daily,,,,,,2,1,,Non-Networked,,GPS,39.084259,-120.956,2022-01-10,49255,2022-02-10 19:42:29 UTC,P,,,2012-08-28,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false
ELEC,University of California Los Angeles - Parking Structure 4,221 Westwood Plaza,"Located in permit parking area, east side of parking structure",Los Angeles,CA,90077,,,E,,Public,"7am-5pm M-Th, 7am-12pm F, 8am-1pm Sat; permit required for use",,,,,,,1,,Non-Networked,,GPS,34.072975,-118.444801,2022-08-10,60125,2022-08-10 13:32:10 UTC,SG,,,2014-01-01,,,,,CHADEMO,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,false
ELEC,California State University - Fresno,5010 N Woodrow Ave,Located at in Lot PS2 at N Woodrow Avenue and Matoian Way on the west side of the Save-Mart center,Fresno,CA,93710,,559-278-2950,E,,Public,Lot business hours; pay lot,,,,,,4,2,,Non-Networked,,GPS,36.810694,-119.741239,2022-01-10,61815,2022-02-10 19:42:29 UTC,P,,,2015-05-01,,,,,CHADEMO J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1 per hour,,,,,,,,,,false
ELEC,Department of Health Services Administration,313 N Figueroa,Located in Lot 29. Enter on N Figueroa.,Los Angeles,CA,90012,,213-972-7211  323-267-2023,E,,Public,"Garage business hours; pay lot; keypad activated, instructions on EVSE",,,,,,40,3,,POWERFLEX,https://www.powerflex.com,GPS,34.060148,-118.250747,2022-08-10,63052,2022-08-10 13:32:10 UTC,LG,,,2014-08-01,,,,,CHADEMO J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$0.30 per kWh; $0.45 per kWh from 4pm-9pm,,,,,,,,,,false
ELEC,Greenwood Ridge Vineyards,5501 Highway 128,,Philo,CA,95466,,707-895-2002,E,,Public,Vineyard business hours; for guest use only; see front desk for access,,,,,,1,1,,Non-Networked,,200-9,39.0979,-123.484338,2020-08-05,63730,2022-04-28 20:01:31 UTC,P,,,2014-10-10,,,,,CHADEMO J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,true
ELEC,Stonestown Galleria,3251 20th Ave,Located near the Trader Joes in the underground parking garage,San Francisco,CA,94132,,415-759-2626,E,,Public,6am-12am daily,,,,,,2,1,,Volta,https://voltacharging.com/,GPS,37.727859,-122.476309,2022-05-05,63881,2022-05-05 20:22:04 UTC,P,,,2014-08-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,false
ELEC,Chase Chevrolet,6441 Holman Rd,,Stockton,CA,95212,,877-643-3127,E,,Public - Call ahead,Dealership business hours; for Chevrolet vehicle use only,,,,,,,1,,Non-Networked,,200-9,38.018189,-121.271691,2022-08-10,68393,2022-08-10 13:32:10 UTC,P,,,2019-04-30,,,,,J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true
ELEC,Castaic Lake RV Park,31540 Ridge Route Rd,,Castaic,CA,91384,,661-257-3340,E,,Public,24 hours daily; Accepts EVRUS Card,,,,,,1,1,,Non-Networked,,200-8,34.491866,-118.616811,2021-10-12,69973,2022-02-10 19:42:29 UTC,P,,,2016-06-29,,,,,CHADEMO J1772,US,,,,Public,,public,,,RV_PARK,,,,,,,,,,,,,,,,,false
ELEC,City of Encinitas - Town Hall Overflow Lot,505 S Vulcan Ave,"East of S. Vulcan Avenue, south of East D Street, north of East E Street and west of Cornish Drive",Encinitas,CA,92024,,760-633-2600,E,,Public,24 hours daily,,,,,,,10,,Non-Networked,,200-9,33.045626,-117.291461,2022-04-06,69981,2022-04-06 14:08:04 UTC,LG,,,2021-06-08,,,,,CHADEMO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,false
ELEC,Bayside Business Park,46714 Fremont Blvd,,Fremont,CA,94538,,510-894-6030  510-661-4000,E,,Public,24 hours daily,,,,,,,4,,Non-Networked,,GPS,37.479817,-121.944856,2020-09-03,69986,2021-11-14 21:24:24 UTC,P,,,2016-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,false
ELEC,The Outlets at Orange,20 City Blvd W,Located on the north side by Dave and Busters and on the south side,Orange,CA,92868,,714-769-4001,E,,Public,24 hours daily,,,,,,1,4,1 LP Inductive,Non-Networked,,GPS,33.784803,-117.893592,2021-12-09,70875,2022-02-10 19:42:29 UTC,P,,,2012-05-10,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,false
ELEC,LADWP - Van Nuys Payment Center,6550 Van Nuys Blvd,,Los Angeles,CA,91405,,800-342-5397,E,,Public,9am-5pm M-F,,,,,,,2,,Non-Networked,,GPS,34.18993277467182,-118.4481874,2021-07-14,76673,2022-07-18 11:36:50 UTC,T,,,2016-02-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,false
ELEC,Alma Street Parking,355 Alma St,,Palo Alto,CA,94301,,650-324-3121,E,,Public,24 hours daily; 2 hours max,,,,,,,1,,Non-Networked,,200-9,37.444686,-122.165349,2021-12-09,76699,2022-02-10 19:42:29 UTC,P,,,2016-03-01,,,,,CHADEMO,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,,false
ELEC,University of Southern California,357 W 35th St,Located in Lot 6,Los Angeles,CA,90007,,213-740-3575,E,,Public,"Faculty, staff, and student use only",,,,,,,1,,Non-Networked,,200-8,34.019032,-118.277869,2021-10-12,76704,2022-02-10 19:42:29 UTC,P,,,2016-01-01,,,,,CHADEMO,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true
ELEC,LADWP - Joint Service Center,1230 W 3rd St,,Los Angeles,CA,90017,,,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,200-9,34.057008,-118.259212,2021-07-14,76705,2022-07-18 11:36:50 UTC,T,,,2016-03-01,,,,,CHADEMO,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,false
ELEC,Quality Inn,1010 E Prosperity Ave,,Tulare,CA,93274,,877-676-6266  559-686-3432,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,1,,Non-Networked,,GPS,36.225598,-119.333601,2021-12-09,77561,2022-02-10 19:42:29 UTC,P,,,2016-06-15,,,,,CHADEMO,US,,,,Public,,public,,,HOTEL,,,,,,,Minimum payment of $5; Maximum payment of $15; Maximum session time of 1 hour,,,,,,,,,,false
ELEC,Days Inn,14684 Aloma St,,Lost Hills,CA,93249,,661-214-3739,E,,Public,24 hours daily; for guest use only,A Cash Checks D M V,,,,,,1,,Non-Networked,,200-9,35.617189,-119.656363,2021-12-09,78370,2022-02-10 19:42:29 UTC,P,,,2016-09-01,,,,,CHADEMO,US,,,,Public,,public,,,HOTEL,,,,,,,Minimum payment of $5; Maximum payment of $15; Maximum session time of 1 hour,,,,,,,,,,true
ELEC,LADWP - Crenshaw,4030 Crenshaw Blvd,,Los Angeles,CA,90012,,800-342-5397,E,,Public,24 hours daily,,,,,,16,2,,Non-Networked,,GPS,34.01223,-118.334323,2022-08-10,78834,2022-08-10 13:32:10 UTC,LG,,,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,,false
ELEC,SEVO SunStation,1624 Dell Ave,,Campbell,CA,95008,,650-701-7247,E,,Public,8am-6pm daily; register with Paired Power for access,,,,,,,6,,Non-Networked,,GPS,37.262755,-121.956546,2022-08-10,82709,2022-08-10 13:32:10 UTC,P,,,2017-02-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,SOLAR,false
ELEC,Ames Visitor Center,8 Clark Rd,,Moffett Field,CA,94035,,,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,8,,Non-Networked,,GPS,37.409389,-122.063444,2021-02-22,85628,2021-03-11 23:22:17 UTC,FG,22,National Aeronautics and Space Administration,2017-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,NASA,FED_GOV,,,,,,,$0.25 per minute; $0.20 per minute for NASA employees,,,,,,,,,,false
ELEC,Nissan of South Bay,20550 Hawthorne Blvd,,Torrance,CA,90503,,310-694-5433,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,33.844065,-118.353633,2020-06-09,85958,2021-03-11 23:22:17 UTC,P,,,2017-03-01,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false
ELEC,Whole Foods Market,2732 Augustine Dr,Suite 1600,Santa Clara,CA,95054,,949-720-3194,E,,Public,24 hours daily,,,,,,1,1,,Non-Networked,,200-9,37.381345,-121.975739,2022-08-10,88425,2022-08-10 13:32:10 UTC,P,,,2017-11-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,false
ELEC,Los Altos High School,201 Almond Ave,,Los Altos,CA,94022,,650-479-7359,E,,Public,24 hours daily,,,,,,26,1,,Non-Networked,,GPS,37.385746,-122.109849,2020-08-05,94727,2022-02-24 19:57:48 UTC,P,,,2018-03-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,SCHOOL,,,,,,,$0.18 per kWh,,,,,,,,,,false
ELEC,Costco,7095 Marketplace Dr,,Goleta,CA,93117,,866-816-7584,E,,Public,24 hours daily,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,34.4284,-119.875212,2020-04-08,94752,2021-03-11 23:22:17 UTC,P,,,2015-12-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false
ELEC,Efficient Drivetrains,1181 Cadillac Ct,,Milpitas,CA,95035,,408-624-1231,E,,Public,Office business hours; for employee and guest use only,,,,,,8,1,,Non-Networked,,200-9,37.445272,-121.919803,2020-04-08,94768,2022-04-28 20:01:31 UTC,P,,,2017-03-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,true
ELEC,City of Palmdale - Development Services,38250 Sierra Hwy,,Palmdale,CA,93550,,866-816-7584,E,,Public,24 hours daily,,,,,,2,1,,EV Connect,http://evconnect.com/,GPS,34.576959,-118.115802,2020-10-09,94777,2021-03-11 23:22:17 UTC,LG,,,2014-12-02,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,false
ELEC,City of Azusa 1,331 N Citrus ave,,azusa,CA,91702,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.127418,-117.890362,2022-09-09,99076,2022-09-09 01:16:39 UTC,,,,2016-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Riverside City Hall,3900 N Main St,,Riverside,CA,92522,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,33.980562,-117.37556,2022-09-09,99077,2022-09-09 01:16:39 UTC,,,,2018-06-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Banning,2140 W. Ramsey Street,,Banning,CA,92220,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,33.924926,-116.899774,2022-09-09,99127,2022-09-09 01:16:47 UTC,,,,2015-07-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Lakeside Shopping Center,301 N Pass Ave,,Burbank,CA,91505,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,34.155494,-118.345929,2022-09-09,99132,2022-09-09 01:16:47 UTC,,,,2016-06-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Sacramento Valley Station,401 I St,,Sacramento,CA,95814,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.58442,-121.501873,2022-09-09,99139,2022-09-09 01:16:47 UTC,,,,2017-04-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Sacramento Food Coop,2820 R Street,,Sacramento,CA,95816,,855-900-7584,E,,Public,24 hours daily,,,,,,1,1,,Greenlots,http://greenlots.com/,200-9,38.564634,-121.472016,2022-09-09,99165,2022-09-09 01:16:48 UTC,,,,2016-08-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Nugget Market -Elk Grove,7101 Elk Grove Blvd,,Elk Grove,CA,95758,,855-900-7584,E,,Public,24 hours daily,,,,,,2,2,,Greenlots,http://greenlots.com/,200-9,38.409946,-121.420577,2022-09-09,99176,2022-09-09 01:16:49 UTC,,,,2017-05-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Intel HQ Santa Clara,2200 Mission College Boulevard,,Santa Clara,CA,95052,,855-900-7584,E,,Public,24 hours daily,,,,,,1,1,,Greenlots,http://greenlots.com/,200-9,37.388501,-121.96457,2022-09-09,99226,2022-09-09 01:16:51 UTC,,,,2018-06-14,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Santa Clarita Metrolink Station,22122 Soledad Canyon Rd,In Metrolink station parking lot south west side near train tracks and swap meet east entry,Santa Clarita,CA,91351,,866-816-7584  661-294-1287,E,,Public,24 hours daily,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,34.415081,-118.524156,2020-04-08,99714,2021-03-11 23:22:17 UTC,P,,,2018-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.25 per kWh,,,,,,,,,,false
ELEC,Lazy Acres - Hermosa Beach,2510 Pacific Coast Highway,,Hermosa Beach,CA,90254,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,33.872054,-118.394586,2022-09-09,104403,2022-09-09 01:14:21 UTC,,,,2018-10-27,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,,
ELEC,Hollywood Burbank Airport,2627 N Hollywood Way,,Burbank,CA,91505,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,34.196063,-118.352672,2022-09-09,105122,2022-09-09 01:15:49 UTC,,,,2018-12-06,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Joint Service Center,1230 W. 3rd St,,Los Angeles,CA,90017,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,34.056743,-118.259166,2022-09-09,105489,2022-09-09 01:15:49 UTC,,,,2018-12-26,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Jessup Auto Plaza,68-111 E Palm Canyon Dr,,Cathedral City,CA,92234,,760-328-9999,E,,Public,24 hours daily,,,,,,2,4,,Non-Networked,,GPS,33.782964,-116.474197,2022-07-12,116768,2022-07-12 20:31:42 UTC,P,,,2018-12-01,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,L2: Free,,,,,,,,,,false
ELEC,Hampton Inn & Suites,2011 E Donlan St,,Blythe,CA,92225,,760-921-8000  866-816-7584,E,,Public,24 hours daily,,,,,,2,1,,EV Connect,http://evconnect.com/,GPS,33.606344,-114.569497,2020-04-08,116779,2022-08-18 16:19:23 UTC,P,,,2018-12-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,false
ELEC,Crystal Cove Shopping Center,8086 Pacific Coast Hwy,,Newport Beach,CA,92657,,949-720-3100,E,,Public - Credit card at all times,24 hours daily,A M V,,,,,,1,,Non-Networked,,GPS,33.568737,-117.830418,2021-03-15,117736,2022-02-10 19:42:29 UTC,P,,,2019-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,Level 2: $1 per hour; DC fast: $5 per hour,,,,,,,,,,false
ELEC,Newport Coast Shopping Center,21175 Newport Coast Dr,,Newport Beach,CA,92657,,949-720-3100,E,,Public - Credit card at all times,24 hours daily,A M V,,,,,,2,,Non-Networked,,GPS,33.607095,-117.826907,2021-03-15,117737,2022-02-10 19:42:29 UTC,P,,,2019-01-01,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,Level 2: $1 per hour; DC fast: $5 per hour,,,,,,,,,,false
ELEC,Paradise Chevrolet,6350 Leland St,,Ventura,CA,93003,,805-667-0189,E,,Public - Call ahead,Service and customer use only,,,,,,1,1,,Non-Networked,,200-9,34.246361,-119.202511,2021-12-09,120806,2022-02-10 19:42:29 UTC,P,,,2014-09-01,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true
ELEC,America's Best Value Inn,3930 County Road 89,,Dunnigan,CA,95937,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.882323,-121.972465,2022-09-07,121776,2022-09-07 01:52:05 UTC,,,,2019-02-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,San Francisco Premium Outlets,2774 Livermore Outlets Dr.,,Livermore,CA,94551,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,37.70005,-121.840933,2022-09-07,121788,2022-09-07 01:53:08 UTC,,,,2018-10-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Country Hills Shopping Plaza,2965 Rolling Hills Road,,Torrance,CA,90505,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.790224,-118.341224,2022-09-07,121826,2022-09-07 01:53:02 UTC,,,,2018-10-20,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,La Mirada,14900 La Mirada Blvd.,,La Mirada,CA,90638,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,33.89572,-118.008252,2022-09-07,122720,2022-09-07 01:52:13 UTC,,,,2019-05-11,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Walmart 5843 Patterson,1030 Sperry Ave,,Patterson,CA,95363,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.462245,-121.141278,2022-09-07,122744,2022-09-07 01:52:31 UTC,,,,2019-05-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Hampton Inn & Suites,74900 Gerald Ford Dr,,Palm Desert,CA,92211,,866-816-7584,E,,Public,24 hours daily,,,,,,2,1,,EV Connect,http://evconnect.com/,GPS,33.782516,-116.357293,2020-04-08,123230,2021-03-11 23:22:17 UTC,P,,,2019-04-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false
ELEC,Arbor Faire,3310 W Shaw Ave.,,Fresno,CA,93711,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,36.809531,-119.848926,2022-09-07,124448,2022-09-07 01:52:52 UTC,,,,2019-06-23,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5686 - Burbank, CA",1301 N. Victory Place,,Burbank,CA,91502,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,34.188589,-118.326511,2022-09-07,125760,2022-09-07 01:52:37 UTC,,,,2019-07-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1910 - Crescent City, CA",900 East Washington Blvd,,Crescent City,CA,95531,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.774082,-124.189754,2022-09-07,126268,2022-09-07 01:52:23 UTC,,,,2019-07-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Del Amo Fashion Center,3525 W Carson St.,,Torrance,CA,90503,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.831621,-118.347593,2022-09-07,128243,2022-09-07 01:52:12 UTC,,,,2019-07-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,555 Mission - Parking Garage,555 Mission St,,San Francisco,CA,94105,,415-991-0135,E,,Public,8am-5pm daily,,,,,,,2,,Non-Networked,,200-9,37.788554,-122.398826,2022-01-10,129035,2022-02-10 19:42:29 UTC,P,,,2019-05-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,,,,,,,,,,,false
ELEC,"Walmart 1700 - Poway, CA",13425 Community Rd,,Poway,CA,92064,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,32.958302,-117.039434,2022-09-07,139501,2022-09-07 01:52:30 UTC,,,,2019-08-07,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,IRVINE COMPANY WOODBURY DCFC 2,6428 Irvine Blvd,,Irvine,CA,92620,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.698858,-117.740535,2022-09-09,143146,2022-09-09 00:59:50 UTC,,,,2019-08-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Fashion Valley,7007 Friars Road,,San Diego,CA,92108,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,32.769261,-117.163813,2022-09-07,143940,2022-09-07 01:52:11 UTC,,,,2019-08-21,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,City of Elk Grove Civic Center- Aquatics,9701 Big Horn Dr,,Elk Grove,CA,95758,,916-883-2782,E,,Public,24 hours daily,,,,,,,3,,Non-Networked,,GPS,38.404991,-121.403634,2021-12-09,143991,2022-07-18 12:24:18 UTC,LG,,,2019-08-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,false
ELEC,City of Elk Grove Civic Center- Community Center,8230 Civic Center Dr,,Elk Grove,CA,95758,,916-405-5600,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,38.405281,-121.401539,2021-12-09,143992,2022-07-18 12:24:18 UTC,LG,,,2019-08-22,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,false
ELEC,Ontario Mills,950 Ontario Mills Dr,,Ontario,CA,91764,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,34.074235,-117.547529,2022-09-07,144238,2022-09-07 01:52:09 UTC,,,,2019-08-30,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1963 - Turlock, CA",2111 Fulkerth Road,,Turlock,CA,95380,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.50834,-120.872735,2022-09-07,145207,2022-09-07 01:52:45 UTC,,,,2019-09-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 1630 - Yreka, CA",1906 Fort Jones Road,,Yreka,CA,96097,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,41.699378,-122.645123,2022-09-07,145228,2022-09-07 01:52:34 UTC,,,,2019-09-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
